address_title,address_type,address_line1,address_line2,city,state,country,pincode,is_primary_address,is_shipping_address,gstin,gst_category,links.link_doctype,links.link_name
AHUJA BARRELSUPPY CO.,Billing,"SHOP NO.9, NEW ANAJ MANDI",ROHTAK-124001 ( HR.),ROHTAK,,India,124001,1,1,,Unregistered,Customer,IMP-20260324-CUST-0296
SWISSAGRO FEED PRIVATE LIMITED,Billing,"KHASRA NUMBER-332/3/1, 355/1/1 B","BRG INDUSTIAL PARK NEMAWAR ROAD, GRAM BADIYA KIMA, INDORE (MP)",INDORE (MP),Madhya Pradesh,India,,1,1,23AATCS4682G1ZX,Registered Regular,Customer,IMP-20260324-CUST-0297
BHARAT FEED & EXTRACTION LTD,Billing,GIRNAR CHEMBERS 10,"SNEH NAGAR, SAPNA SANGITA ROAD, INDORE",INDORE,Madhya Pradesh,India,,1,1,23AACCB2490C1Z9,Registered Regular,Customer,IMP-20260324-CUST-0298
NANDNI CRANE HIRING,Billing,"PLOT NO. 1, NH. 8, MAIN ROAD","RANOLI, GIDC, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0617
CHANDAN KAMANI WORKS,Billing,"N.H.NO. 8, G.I.D.C.","POST.RANOLI, DIST. VADODARA",DIST. VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0618
S S A P,Billing,RANOLI,,RANOLI,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0619
SHYAM AUTOMOBILES,Billing,"G.I.D.C., N.H.NO.8",VADODARA,VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0620
DEEP TRADERS,Billing,"SHOP NO. 21, MARUTI COMPLEX","NR. DHANLAXMI PETROL PUMP, N.H.NO.8, RANOLI, VADODARA",VADODARA,Gujarat,India,,1,1,24AZPPS4364M1ZL,Registered Regular,Supplier,IMP-20260324-SUP-0621
NOOR AUTO ENGG. WORKS,Billing,"11, SEKHON CHAMBER","B/H. MINAL PETROL PUMP, G.I.D.C., RANOLI, BARODA",BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0622
SHAUKAT ALI AUTO GARAGE,Billing,"SHOP NO. 2, OPP. LUCKY HOTEL","B/H. SWAMINARAYAN MANDIR, IPCL ROAD, POST. RANOLI, DIST. VADODARA",DIST. VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0623
A-ONE RADIATOR,Billing,I.P.C.L. ROAD.,"RANOLI., DIST. VADODARA",DIST. VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0624
RUCHI PETRO PLASTPVT LTD,Billing,"42/2, DAHEJ INDUSTRIAL ESTATE","GIDC, DAHEJ, BHARUCH-392130","GIDC, DAHEJ, BHARUCH",Gujarat,India,392130,1,1,24AAKCR0581Q1ZU,Registered Regular,Customer,IMP-20260324-CUST-0299
SHREE SALASAR MOTORS,Billing,"Land Surve, Land Survey 539","Vil Piprapati, Kutch, Shamakhyali-370140",KUTCH,Gujarat,India,370140,1,1,24AEMFS5144M1ZK,Registered Regular,Supplier,IMP-20260324-SUP-0625
SKG INDUSTRIES,Billing,"DAINIK JAGRAN, 1 ST FLOOR","SHRI RAM VATIKA BARWADA ROAD, DHAIYA, DHANBAD-826004, JHARKHAND","DHAIYA, DHANBAD",Jharkhand,India,826004,1,1,20ADOFS5620F1ZA,Registered Regular,Customer,IMP-20260324-CUST-0300
SHREE LAXMI BREAK DOWN SERVICE,Billing,Opp bipin cold storage,"N.H No 8, Vagashi",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0626
Jay Ambe Tyre Works,Billing,"715-GIDC, RANOLI","ROAD NO 7 RANOLI, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0627
LASONS INDIA PVT. LTD. SURAT,Billing,"CONTAINER OFFICE NO. 11, LT-CDU","NEXT TO LT-CONTROL BULDING, ADANI HAZIRA PORT PVT LTD, HAZIRA, CHORYASI - 394270, SURAT","CHORYASI - , SURAT",Gujarat,India,394270,1,1,24AAACL3792R1ZX,Registered Regular,Customer,IMP-20260324-CUST-0301
"DISCON, SALES PRIVATE LIMITED",Billing,FACTORY. JALAN COMPLEX,"BIPRANNAPARA, DOMJUR, HOWRAH-711405. WEST BENGAL",HOWRAH-. WEST BENGAL,West Bengal,India,711405,1,1,19AABCD1038P1ZG,Registered Regular,Customer,IMP-20260324-CUST-0302
KHAITAN CHEMICAL & FERTILIZERS LTD,Billing,"42/7, GIDC INDUSTRIAL ESTATE","VILLAGE:- VAGRA, DAHEJ, DIST BHARUCH-392130",DIST BHARUCH,Gujarat,India,392130,1,1,24AAACK2342Q1ZG,Registered Regular,Customer,IMP-20260324-CUST-0303
AMAR STEEL,Billing,SHREE NARSINHJI INDI ESTATE YAMUNA MILL ROAD,PRATAPNAGAR VADODARA,PRATAPNAGAR VADODARA,Gujarat,India,,1,1,24AAPPL8755J1Z2,Registered Regular,Supplier,IMP-20260324-SUP-0628
SAI KRUPA CUTLERY STORE,Billing,"AF/22, BHAGYALAKSHMI SOCIETY","PAWANDHAM OPPOSITE, SAMATA, SUBHANPURA, VADODARA",VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0629
ASLAM SHOW REPAIRING & WELDING WORKS,Billing,I.P.C.L. ROAD,"OPP. NEW PETROL PUMP, RANOLI. BARODA",RANOLI. BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0630
S.M. AUTO ENGINEERING,Billing,OPP. SK 2 SHOPPING CENTER,"DARUL QURAN ROAD, JAMBUSAR.",JAMBUSAR,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0632
MAKS MOTORS PVT LTD,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27AAMCM8707F1Z6,Registered Regular,Supplier,IMP-20260324-SUP-0633
Badjatia Motors,Billing,"Khasra No 165/2, NH-8","Beawar, Rajasthan","Beawar, Rajasthan",Rajasthan,India,,1,1,08AEZPJ5869F2ZN,Registered Regular,Supplier,IMP-20260324-SUP-0634
M S LOGISTICS,Billing,"SHOP.NO. 28, 1 ST FLOOR","NEAR NEW OCTROI POST, AJMER ROAD, KESHUPURA, JAIPUR-302012",JAIPUR,Rajasthan,India,302012,1,1,,Unregistered,Customer,IMP-20260324-CUST-0304
PUNCTURE POINT,Billing,TRANSPORT NAGAR,"PRATAP NAGAR, UDAIPUR",UDAIPUR,Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0636
VIVEK GUPTA ENTERPRISE,Billing,"AMBA WADI, OPP.BHAGWAN PARK","I.P.C.L ROAD, RANOLI -391350",VADODARA,,India,391350,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0637
SHREE PRATAP ROADWAYS,Billing,"1 ST FLOOR, 1-G, GODOWN","KRISHI UPAJ MANDI SAMITI YARD, UDAIPUR-313002 (RAJASTHAN)",UDAIPUR- (RAJASTHAN),Rajasthan,India,313002,1,1,,Unregistered,Customer,IMP-20260324-CUST-0305
KHAITAN CHEMICALS & FERTILIZERS LTD.-NIMBAHEDA,Billing,VILLAGE:- DHINWA,"TEHSIL:- NIMBAHEDA, CHITTORGARH-312601, RAJASTHAN",CHITTORGARH,Rajasthan,India,312601,1,1,08AAACK2342Q1ZA,Registered Regular,Customer,IMP-20260324-CUST-0306
SAGAR CHEMICALS,Billing,"K-73/2, GIDC INDUSTRIAL ESTATE","NEAR JAIN TEMPLE, MEHSANA-384002, GUJARAT",MEHSANA,Gujarat,India,384002,1,1,24AAGFS1174D1ZJ,Registered Regular,Customer,IMP-20260324-CUST-0307
DATAR BATTERY SERVICE,Billing,GANAPATI PETROL PUMP,"HOTEL USTAV, HIGHWAY ROAD, FATEHNAGAR, DIST. UDAIPUR (RAJ)",DIST. UDAIPUR (RAJ),Rajasthan,India,,1,1,08DKHPS6472L1ZB,Registered Regular,Supplier,IMP-20260324-SUP-0638
DAHEJ MOTORS,Billing,SURVEY NO. 126,"BETWEEN RAHIYAD AND SUVA CHOKDI, BESIDES TATA MOTORS SHOWROOM, AT N POST RAHIYAD, Dahej S.O-392130 GUJARAT","AT N POST RAHIYAD, Dahej S.O- GUJARAT",Gujarat,India,392130,1,1,24AWKPG1265H5ZL,Registered Regular,Supplier,IMP-20260324-SUP-0639
SWASTIK CHEMICALS,Billing,"PLOT.NO.-09, GADARIAN PURWA","KANPUR, UTTAR PRADESH-208012",KANPUR,Uttar Pradesh,India,208012,1,1,09ACKPG3512F1ZW,Registered Regular,Customer,IMP-20260324-CUST-0308
VIJAP AUTOMOBILES,Billing,NH.8 RANOLI GIDC,,VADODARA,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0641
SHIV SHAKTI SPRAY PAINTING,Billing,BHILWARA CHUNGI NAKA,"MAIN ROAD CHANDERIA, CHITINDGATH (RAJ.)",CHITINDGATH (RAJ.),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0642
SHREE NATH MOTOR BODY REPAIRING,Billing,MAIN ROAD CHANDERIA,CHITINDGATH (RAJ.),CHITINDGATH (RAJ.),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0643
SIFLON PHARMA PRIVATE LIMITED,Billing,"SY NO. : 25/4, RACHANAPALLI",VILLAGE : ANANTAPUR,VILLAGE : ANANTAPUR,Andhra Pradesh,India,,1,1,37ABICS6232J1Z0,Registered Regular,Customer,IMP-20260324-CUST-0309
PRIMOTORS,Billing,JALARAM TIMBER,"AHMEDABAD HIGHWAY, PALANPUR BANASKANTHA, NEAR GREEN PARK",NEAR GREEN PARK,Gujarat,India,,1,1,24BEXPP5138L1ZQ,Registered Regular,Supplier,IMP-20260324-SUP-0644
HIRALAL TYRE,Billing,PRATAP NAGAR CHAURAHA,UDAIPUR (RAJ.),UDAIPUR (RAJ.),Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0645
PRIMOTORS Authorised Dealer,Billing,JALARAM TIMBER,"AHMEDABAD HIGHWAY PALANPUR, BANASKANTHA",AHMEDABAD.,,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0646
K.N.RESOURCES PRIVATE LIMITED,Billing,C/O KANDLA PORT,"TA, GANDHIDHAM DISTT.KUTCH, GUJRAT-370210",GUJRAT,Gujarat,India,370210,1,1,24AACCK5983B1ZO,Registered Regular,Customer,IMP-20260324-CUST-0310
SINGH INDUSTRIAL SECURITY,Billing,"35/S, GANESH NAGAR SOCIETY","BH.DHAVAL CINEMA, RANOLI-391350",VADODARA,,India,391350,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0647
SKAU ENTERPRISES,Billing,"5, GAJANAN BUNGLOWS","NR. 500 QUARTERS, G.I.D.C. ANKLESHWAR, DIST: BHARUCH-393002",DIST: BHARUCH,Gujarat,India,393002,1,1,24AAMFS2981A1ZA,Registered Regular,Supplier,IMP-20260324-SUP-0648
CHLORITECH INDUSTRIES,Billing,"122/3. TO 122/5, GIDC","NANDESARI-391340, DIST: VADODARA",DIST: VADODARA,Gujarat,India,391340,1,1,24AABFC2255J1ZR,Registered Regular,Customer,IMP-20260324-CUST-0311
MHATRE AUTO MOBILE S PVT.LTD,Billing,MAHARASHTRA,,Maharashtra,Maharashtra,India,,1,1,27AAMCM8040M1ZX,Registered Regular,Supplier,IMP-20260324-SUP-0650
OM SHIVAM TRANSPORT,Billing,"A-301, NEAR BHAWANI CHOWK","LODHA HEAVEN NILGE, DOMIVALI (E) KALYAN, THANE-421204",THANE,Maharashtra,India,421204,1,1,27BNZPS6500C1ZN,Registered Regular,Customer,IMP-20260324-CUST-0312
CRG INDUSTRIES PVT.LTD.,Billing,KALUNGA INDUSTRIAL ESTATE,"KALUNGA, ROURKELA, DIST:-SUNDARGARH, ODISHA-770031",DIST:-SUNDARGARH,Odisha,India,770031,1,1,21AACCC4544Q1ZK,Registered Regular,Customer,IMP-20260324-CUST-0313
TARINI MOTORS PVT LTD,Billing,"KATIAN NO. 878 AND 1178, MOUZA SULATI","JL NO. 3, RS NO. 2137, NH-6, SOUTH CHAMRAIL KONA, HO, WEST BENGAL","SOUTH CHAMRAIL KONA,HO",West Bengal,India,,1,1,19AADCT5175D1Z9,Registered Regular,Supplier,IMP-20260324-SUP-0653
EVEREST FERTILIZERS & CHEMICALS PVT LTD.,Billing,"SURVEY NO 178, NR. MICROW STATION","GONDAL HIGHWAY, VERAVAL SHAPAR, RAJKOT-360024, GUJARAT",RAJKOT,Gujarat,India,360024,1,1,24AAACE4671L1ZK,Registered Regular,Customer,IMP-20260324-CUST-0314
APARNA CARBONS PVT. LTD.,Billing,PLOT.NO. 88-90,"VILLAGE-JEWRA SIRSA, DHAMDHA ROAD, DURG (C.G.) 491001",DURG (C.G.),Chhattisgarh,India,491001,1,1,22AAECA2064R1ZL,Registered Regular,Customer,IMP-20260324-CUST-0315
KESVI MAXIPLE LLP,Billing,PLOT.NO. 6110. NR. EWAC CHOKADI,"GIDC ESTATE, ANKLESHWAR-393002, DIST: BHARUCH",DIST: BHARUCH,Gujarat,India,393002,1,1,24AAUFK4662J1ZT,Registered Regular,Customer,IMP-20260324-CUST-0316
SWASTIK SALES,Billing,"14/A, HARIBHAKTI COLONY","B/H ALKAPURI TELEPHONE EXCHANGE, RACE COURSE, VADODARA-390007",VADODARA,Gujarat,India,390007,1,1,24AAJPJ7030J1ZS,Registered Regular,Customer,IMP-20260324-CUST-0317
RAJ AUTO ELECTRIC WORK,Billing,"DAHEJ, BHARUCH HIGHWAY","OPP. SHELL PETROL PUMP, DAHEJ, DIST. BHARUCH","DAHEJ, DIST. BHARUCH",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0654
VASANTARA LOGISTICS CORPORATION,Billing,"N.H.NO. 8, 165-PAKEE-2","MINAL COMPOUND, RANOLI, DIST: VADODARA-391350",DIST: VADODARA,Gujarat,India,391350,1,1,24BVYPJ0402M1ZD,Registered Regular,Customer,IMP-20260324-CUST-0318
EXPRESS SHIPPING AGENCY,Billing,"76, BENTINCK STREET, GROUND FLOOR",KOLKATA-700 001 (W.B.),KOLKATA (W.B),,India,,1,1,,Unregistered,Customer,IMP-20260324-CUST-0319
G.S.TYRE CARE,Billing,GURU TEGH BAHADUR SAHEB ROAD,"TEKA NAKA, NAGPUR-17","TEKA NAKA, NAGPUR-17",Maharashtra,India,,1,1,27ALSPC4672R1Z7,Registered Regular,Supplier,IMP-20260324-SUP-0662
KIRAN AUTO GARAGE,Billing,OPP. GSFC NAGAR GATE,"NEAR SKODA SHOWROOM, N.H.NO. 8, DASHRATH, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0664
SATYAKABIR AUTOMOBILES PVT.LTD,Billing,"65-66, PATHO KI MAGRI","SUBHASH NAGAR, UAIPUR","SUBHASH NAGAR, UAIPUR",Rajasthan,India,,1,1,08ABBCS1388J1Z1,Registered Regular,Supplier,IMP-20260324-SUP-0666
Jay Shree Khodiyar Transport,Billing,"10, GOVERDHAN COMPLEX","KHASWADI, BAHUCHARAJI ROAD, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0667
RENUKA ENTERPRISES,Billing,MANGRUD FATA,"CHAANDVAD, NASHIK",NASHIK,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0668
MEVADA AUTOMOBILES,Billing,BEAWAR ROAD,"N. H. NO. 8, TRACK STAND BHIM, RAJSAMAND (RAJ.)",RAJSAMAND (RAJ.),Rajasthan,India,,1,1,08AKJPM0988N1ZD,Registered Regular,Supplier,IMP-20260324-SUP-0669
NATIONAL GLASS CENTRE,Billing,RANOLI,VADODARA,VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0670
JAY FIRE SERVICES,Billing,"PLOT NO.27, AGRWAL ROADLINES","COMPOUND SHOP NO.8, RANOLI",RANOLI,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0671
RAJMANI SPRING WORKS,Billing,"SHOP NO. 3, MARUTI COMPLEX","G.I.D.C., N.H.NO. 8, PO. RANOLI, VADODARA","PO. RANOLI, VADODARA",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0672
J.S.MINCHEM,Billing,NEAR MATOON MINES,"LAKADWAS, UDAIPUR, RAJASTHAN-313003","LAKADWAS, UDAIPUR",Rajasthan,India,313003,1,1,08AALFJ3137A1ZO,Registered Regular,Customer,IMP-20260324-CUST-0320
GOODLUCK AUTO ENGINEERING WORKS,Billing,"PLOT NO. 903, NR. WATER TANK","GIDC RANOLI., BARODA",BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0673
SATGURU DISTRIBUTORS,Billing,"GURU SADAN, G.T. ROAD","GOVINDPUR, DHANBAD, JHARKHAND","GOVINDPUR, DHANBAD",Jharkhand,India,,1,1,20ABVFS0550P1ZR,Registered Regular,Supplier,IMP-20260324-SUP-0676
DMCC Speciality Chemicals Limited,Billing,"Plot No. CH-5/1, GIDC Chemical Zone","Dahej, Dist : Bharuch",Dist : Bharuch,Gujarat,India,,1,1,24AAACT5000E2Z2,Registered Regular,Supplier,IMP-20260324-SUP-0677
SWASTIK AUTO SALES,Billing,GUJARAT,,Gujarat,Gujarat,India,,1,1,24ADOPP0163E1ZQ,Registered Regular,Supplier,IMP-20260324-SUP-0678
SEVENSOFT TECHNOLOGIES,Billing,AMBICA CHOWL,"NR CHORA, VADSAR, ILLAGE, VADODARA","ILLAGE, VADODARA",Gujarat,India,,1,1,24AZZPP4023G1Z3,Registered Regular,Supplier,IMP-20260324-SUP-0679
VIKAS HAIKYAR SNADRA & ELECTRIC,Billing,UDAIPUR,,UDAIPUR,Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0680
SAINI SPARE PARTS,Billing,N.H. NO.8 GOLDEN CHOKDI,"BOMBAY ROAD, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0681
SURAJ TYRE CARE RETREAD,Billing,"314/3/2, RANOLI G.I.D.C","B/H.L&T COMPANY, N.H.8, VADODARA",VADODARA,Gujarat,India,,1,1,24ACMFS9719G1ZO,Registered Regular,Supplier,IMP-20260324-SUP-0682
NEW BHARAT KMAN (PATA) GARAGE,Billing,PADRA JAMBUSAR ROAD,"SAHYOG HOTEL SAME, MAHUVAD CHOKDI. PADRA",MAHUVAD CHOKDI. PADRA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0683
RIYAZBHAI KAMAN MISTRI,Billing,OPP LORDS HOTEL,"NEAR RAILWAY CROSSING, DAHEJ",DAHEJ,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0684
SHREE HARI AUTOMOBILE,Billing,"G-10, SAI NARAYAN COMPLEX","NEAR S.B.I. BANK, 1 CPI CHOWK, RAILWAY CROSSING, BHARUCH ROAD, DAHEJ","BHARUCH ROAD, DAHEJ",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0685
R.L.N. ENGINEERING WORKS,Billing,"SHOP NO.-21, JAY NARAYAN COMPLEX","OPP. ABG COLONY, MAIN IPCL CHOKADI, DAHEJ, BHARUCH","DAHEJ, BHARUCH",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0686
GOKUL AUTO CENTER,Billing,NH 8A VILLAGE SAYLA,,NH 8A VILLAGE SAYLA,Gujarat,India,,1,1,24AJQPJ5087M1ZJ,Registered Regular,Supplier,IMP-20260324-SUP-0687
SHREE MARUTI AUTOMOBILES,Billing,"9, FORUM COMPLEX","HIGH-TENSION ROAD, SUBHANPURA, VADODARA","SUBHANPURA, VADODARA",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0688
PATEL ENTERPRISE - DAHEJ,Billing,SHOP NO 5 PATRAWALA SHOPING CENTRE,"NEAR SANSHKAR AVENUE, DAHEJ",DAHEJ,Gujarat,India,,1,1,24BCQPP1735A1ZT,Registered Regular,Supplier,IMP-20260324-SUP-0689
RAJ AUTOLINK,Billing,"AT LALPAR, 27A NH",OPP FAIZ GINING,OPP FAIZ GINING,Gujarat,India,,1,1,24AGOPK2996H2ZX,Registered Regular,Supplier,IMP-20260324-SUP-0693
MODERN SERVICES,Billing,NEAR J.K.VIDEO,DHANELI DHARSIVA,DHANELI DHARSIVA,Chhattisgarh,India,,1,1,22ABPPJ3089A1ZW,Registered Regular,Supplier,IMP-20260324-SUP-0694
STS360 SUPPORT PVT LTD,Billing,NAGPUR MAHARASHTRA,,NAGPUR MAHARASHTRA,Maharashtra,India,,1,1,27ABJCS0923P1ZU,Registered Regular,Supplier,IMP-20260324-SUP-0695
CHHOTU MOTOR GARAGE,Billing,OPP. WATER TANK,"G.I.D.C., RANOLI, BARODA",BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0696
SWASTIK AUTO GARAGE,Billing,OPP. DHANLAXMI PETROL PUMP,"N.H. NO.8, RANOLI, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0697
PRINCE AUTO ELECTRIC WORKS,Billing,"SHOP NO. 49, OPP. VAIKUNTH COMPLEX","NR. WATER TANK, GIDC, RANOLI, VADODARA","RANOLI, VADODARA",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0698
ANIL DHABAI,Billing,"N.H. 8, KAYA, UDAIPUR",,"N.H. 8, KAYA, UDAIPUR",Rajasthan,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0699
SHIV AUTO PARTS AND MOTOR GARAGE,Billing,HOTEL EKTA,"MASAR ROAD STATION, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0700
INDIA MOTOR PARTS,Billing,OPP. LUXY HOTEL,"NR. GACL CHOWKDI, DAHEJ.",DAHEJ,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0701
SARVAM TRACTORS & AUTO PARTS,Billing,"34-35-36-37, JAYNARAYAN COMPLEX","NEAR RAIL-WAY CROSSING, DAHEJ",DAHEJ,Gujarat,India,,1,1,24AAGFS9676J1ZJ,Registered Regular,Supplier,IMP-20260324-SUP-0702
SURESH NANDESHWAR PATHAK,Billing,HOUSE NO. 320,"VILL: MAWAI, AMETHI, Uttar Pradesh","VILL: MAWAI, AMETHI",Uttar Pradesh,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0703
SAI MOTORS,Billing,BARODA,,BARODA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0704
KALYAN ENTERPRISES,Billing,"21 B, SAWER ROAD",INDORE,INDORE,Madhya Pradesh,India,,1,1,23AAQPW7522F1ZE,Registered Regular,Customer,IMP-20260324-CUST-0321
DJ SURFACTANTS,Billing,"PLOT NO, 158, HPSIDC IND, AREA","(SFS) BADDI, SOLAM, HIMACHAL PRADESH-173205","(SFS) BADDI, SOLAM",Himachal Pradesh,India,173205,1,1,02AACFD8331K1ZO,Registered Regular,Customer,IMP-20260324-CUST-0322
MAHI ROADLINES,Billing,"OFFICE.NO. 261, PLOT NO. 535/1","SHANTIDHAM-4, VILLAGE: VARSARNEDI. TAL. ANJAR, KUTCH-370110",KUTCH,Gujarat,India,370110,1,1,,Unregistered,Customer,IMP-20260324-CUST-0323
SHREENATHJI ENTERPRISE,Billing,SURVEY NO. 62/2P1,"OPP RICH PRINT, BHILAD VALSAD",BHILAD VALSAD,Gujarat,India,,1,1,24CNNPK6250N1ZI,Registered Regular,Supplier,IMP-20260324-SUP-0705
RAJAN SHIVDHARI YADAV,Billing,NARI CHOKDI,"VRAJ VIHAR HOTEL PASSE, BHAVNAGAR",BHAVNAGAR,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0706
REUNCHEM INTERNATIONAL,Billing,HARIPUR ROAD,"NEAR LALLY BHATTA, JANDU SINGHA, JALANDHAR",JALANDHAR,Punjab,India,,1,1,03AKOPR3479G1ZS,Registered Regular,Supplier,IMP-20260324-SUP-0707
ROYAL AUTO ELECTRIC,Billing,NARI CHOKADI,"INDIAN PETROL PUMP, KOMAL HOTEL, BHAVNAGAR",BHAVNAGAR,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0708
M R INDUSTRIES-OILS,Billing,"HISSA NO 1A, SURVEY NO. 364","AT POST AHERI, VIJAYAPUR, KARNATAKA-586109","AT POST AHERI, VIJAYAPUR",Karnataka,India,586109,1,1,29ABIFM0340G1ZF,Registered Regular,Customer,IMP-20260324-CUST-0324
SHREE BHAROW LOGISTICS,Billing,"PLOT.NO. 467, TRANSPORT NAGAR","DEHRADUN ROAD, SAHARANPUR",SAHARANPUR,Uttar Pradesh,India,,1,1,09ADUFS5720J1ZE,Registered Regular,Customer,IMP-20260324-CUST-0325
RAJASTHAN KAMANI WELDING AND GAS CUTTING WORKS,Billing,RAILWAY FATAK,"BHARUCH ROAD, DAHEJ",DAHEJ,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0709
KEWAL WIRITING WORKS,Billing,OPP. WATER TANK,"N.H.NO.8, G.I.D.C., RANOLI, VADODARA","RANOLI, VADODARA",Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0710
BAJRANGI AUTO GARAGE,Billing,"DUMAD, NH. NO. 8","NR. YOGESHWAR PETROL PUMP, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0711
NOOR BASAR,Billing,NR.DAHEJ RAILWAY FATAK,"VILL. DAHEJ, TAL. VAGRA, DIST. BHARUCH",DIST. BHARUCH,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0713
IMDAD TYRE SERVICE,Billing,TARAPUR VATAMAN,"BHAVNAGAR HIGHWAY, LAXMI PETROL PUMP, AKAR HOTEL",AKAR HOTEL,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0714
SHRI BALAJI ENTERPRISES,Billing,"KILLA NO.52/1/1/2, KHEWAT NO. 155","KHATONI NO, 195.PLAO, MANYARI NARELA ROAD, KUNDLI. SONIPAT.HARYANA-131028",KUNDLI. SONIPAT.HARYANA,Haryana,India,131028,1,1,06AEGPG8000E1Z3,Registered Regular,Customer,IMP-20260324-CUST-0326
GAURHYM TRADE CHEM,Billing,"C-101, KHUSH HEIGHTS","NR. VISION SCHOOL, GIDC, ANKLESHWAR-393002, GUJARAT",ANKLESHWAR,Gujarat,India,393002,1,1,24AHXPC4280C1ZG,Registered Regular,Customer,IMP-20260324-CUST-0327
BANSAL PLASTIC,Billing,"I-2719, DSIIDC INDUSTRIAL COMPLEX","NARELA, NEW DELHI-110040, DELHI","NARELA, NEW DELHI",Delhi,India,110040,1,1,07AAHPB7934M1ZF,Registered Regular,Customer,IMP-20260324-CUST-0328
M/s The Wheels,Billing,Opposite of Vikash,"Multi-Speciality Hospital, Khata No 769/102, Plot No 1378/4002, NH-6, Barahagoda, Bargarh","NH-6, Barahagoda, Bargarh",Odisha,India,,1,1,21AARFT9240N1ZL,Registered Regular,Supplier,IMP-20260324-SUP-0715
MEHUL MEHTA,Billing,"C-26, SHIV TENAMENTS AND DUPLEX","B/H, AMIN PARTY PLOT, GOTRI ROAD, VADODARA",VADODARA,Gujarat,India,,1,1,,Unregistered,Supplier,IMP-20260324-SUP-0716
